21,5541102
21,9117212
23,51333
56,14889194
57,18459942
57,51333
202,633493
222,755060
242,369164855
274,6507662
380,13746302
380,794841
409,7042092
430,10764372
430,2120181
430,2222421
430,27580274
430,28570589
430,176948895
430,132062228
16893,1974
535,8399772
535,139160007
535,18332232
535,15172772
535,10548042
535,1707421
535,25668422
8739,51333
16943,1680351
16943,365
16943,1974
16943,365
16943,365
16943,2442
16943,365
16943,60
33363,20
9306,2442
1239,1474064312
1239,1474064312
1239,1474064312
1239,1474064312
1239,5925322
1239,5925322
1239,5925322
1239,29890630
1239,494126672
1239,1474064312
1239,1474064312
1239,1474064312
26163,10221
26253,335523
26253,12283282
26253,4485601
26253,12283282
26253,14100656
10025,10959642
10099,22005817
18473,544
18473,13170
18473,544
2167,1807244330
2185,25668422
10517,51333
10517,51333
10517,51333
2442,1735909801
10699,51333
10714,15742985
2606,6514912
2606,14776091
10931,187738378
10931,1807244330
2806,5526712
35263,1360221920
3404,3840
19813,365
11623,3497661
11623,11623
11628,60839864
11628,11994
11628,1807244330
11661,1648311
11672,578770986
11672,335523
11672,335523
11672,691043
11672,335523
11672,335523
11672,335523
11672,578770986
11672,314
11672,314
11672,1376271
11672,335523
11672,61
11672,14263
11672,61
11672,51808369
11672,335523
11672,578770986
11672,10778322
11672,335523
11672,33363
11672,578770986
11672,16181228
11672,335523
11677,12515
11677,18890035
11677,18890035
11677,617693
11677,18890035
11677,578770986
11677,18890035
11677,12515
11677,17983820
11677,17983820
11677,17983820
11677,18890035
11677,5943
11677,17983820
11677,18890035
11677,17983820
11677,7693
11677,285520954
11677,18890035
11677,578770986
11677,5943
11677,11656
11677,7699052
11677,4485601
11677,5943
11677,18890035
11677,7699052
11677,7699052
11677,10778322
11677,18890035
11677,61
11677,17983820
11677,4485601
11677,4485601
11677,5943
11677,7693
11677,578770986
19703,20
19703,16249137
19703,14138343
19703,13586
19703,13406
19703,9306
19703,2442
19703,16249137
19703,63586899
11738,16403787
12026,691043
12099,38679388
12099,49653
12099,9269
12158,813939
4045,2216381
12264,1807244330
12376,16
12469,983141
33483,335523
33483,6289722
33483,335523
33483,14052066
33483,335523
12491,1680351
12491,822824
12491,822824
12504,44903
12515,335523
12515,16888943
12515,578770986
12587,1459571
12587,1140
12587,17151344
12587,772201
12587,5765
12587,9228112
12587,630923
12587,578770986
12587,14733555
12643,2544311
12643,15830340
12666,15772768
12708,16181228
12714,16403787
12714,1974
12714,15983507
12714,37105790
12741,18890035
12741,33363
12741,4485601
12741,578770986
12741,3469061
12815,10917372
12815,14100656
12818,258031380
12818,61
12865,277980507
12865,38679388
12938,822824
12947,380
12947,4485601
12947,5523
12947,380
12947,4485601
12947,8501792
12951,2647
6979,1807244330
4864,19638925
13124,918
13124,918
13124,4512931
13237,25668422
13237,1376271
13237,1619281
13237,16
5050,1465842636
5050,358491617
5050,358491617
5050,358491617
13255,190322842
13255,14813827
13255,14138343
13255,556
13255,1974
13255,1974
13255,626433
5064,89084561
34543,285520954
16813,1974
16813,1680351
16813,10221
16813,10221
16813,1974
16813,1974
16813,10221
16813,1974
16813,1680351
16813,10221
16813,10221
16813,1680351
16813,1680351
16813,1680351
16813,1140
16813,1140
16813,601283
16813,2442
16813,10221
16813,15742985
16813,10221
16813,601283
16813,1974
16813,1680351
16813,1140
16813,10961
16813,1974
16813,6456802
16813,1680351
16813,1680351
16813,1680351
16813,5610392
16813,15742985
16813,15742985
16813,1680351
16813,24283
16813,10221
16813,49653
16813,181851585
16813,2442
16813,2442
16813,181851585
13447,335523
13529,1619281
13529,14563
13529,1376271
13529,310748714
13529,16496308
13529,49653
13529,16496308
13529,742773
13529,1376271
13529,49653
13529,16496308
13529,1376271
13529,16496308
13529,1376271
13529,813939
13565,25836723
13684,8501792
13729,13170
13729,15742985
13729,13170
13729,13170
13729,3485831
13729,3485831
13729,791366
13729,1807244330
13729,3485831
6134,7380362
6192,51333
14503,14563
14563,7737
14563,7737
14563,1619281
14563,1619281
14563,310748714
14563,61340154
14563,310748714
14563,61340154
14563,61340154
11130,125077696
6735,335523
6735,285520954
6760,39005973
6760,259918248
15003,756603
23363,18262372
23363,335523
7384,186081911
7384,2309401
7384,8220552
7384,172831776
7384,14266207
7384,2144871
7384,398793291
7384,5883002
7384,14266207
7384,15
7384,25668422
7384,19541930
7384,19834807
7384,139056108
23823,285520954
23823,285520954
23823,285520954
7680,51333
7748,15399734
24233,58851150
24233,12773
